accommodation_id,accommodation_name,accommodation_address,accommodation_type,city_name,avg_price,rating,feature_hotel_type,longitude,latitude,citycode
B0LBP9EVWF,天街驿精品酒店(龙门大道店),河南省洛阳市洛龙区龙门大道大杨树东300米(安东社区隔壁),酒店,洛阳市,150,4.7,经济型,112.475576,34.64893,379
B001790EYW,重庆解放碑威斯汀酒店,新华路222号(小什字地铁站5A口步行190米),五星级酒店,重庆市,1200,4.8,"豪华型,购物便捷",106.579986,29.556856,23
B0KB659JGO,重庆解放碑嘉遇酒店,民生路283号重庆宾馆商务大厦F1层,酒店,重庆市,480,4.9,高档型,106.570153,29.557183,23
B0J3XC4YDC,那伽酒店(解放路分店),解放路698号,快捷酒店,三亚市,220,4.7,快捷酒店,109.503102,18.259178,899
B0FFHXY0ZT,东升快捷商务酒店(金鸡岭公园店),河东路480号,三星级酒店,三亚市,150,3.8,"经济型,低价实惠",109.497394,18.276853,899
B0KUR9TTT0,艺龙酒店(三亚湾店),解放路726号,酒店,三亚市,450,4.9,高档型,109.503057,18.260057,899
B0GK6ZQ1LC,洛阳万豪酒店,展览路219号(开元湖地铁站C口步行350米),酒店,洛阳市,480,4.6,"住宿服务,宾馆酒店,宾馆酒店",112.451477,34.613615,379
B0FFKFM8TC,洛阳国宝铂瑞酒店,开元大道与王城大道交叉口西南角(国宝大厦),酒店,洛阳市,650,4.8,豪华型,112.437493,34.616178,379
B0HGYZWCBT,全季酒店(洛阳市政府店),定鼎门街与开元大道交叉口宝龙广场三期C2栋,经济型连锁酒店,洛阳市,220,4.8,舒适型,112.468761,34.617889,379
B0FFJAGZHU,全季酒店(洛阳龙门站店),厚载门街306号绿都塞纳春天独栋商业楼2-4层,经济型连锁酒店,洛阳市,260,4.8,舒适型,112.461484,34.601907,379
B0FFLA4UE3,维也纳酒店(洛阳龙门高铁站店),通衢路与永泰街交叉口(龙门高铁站旁),三星级酒店,洛阳市,320,4.7,商务酒店,112.45131,34.595486,379
B0FFKIZJ7O,洛阳华美达酒店,金谷园路76号,四星级酒店,洛阳市,480,4.7,豪华型,112.440087,34.678489,379
B0GR3SJL4Z,洛阳龙门高铁站市政府亚朵酒店,通济街51号(市民之家地铁站B口步行420米),酒店,洛阳市,380,4.7,高档型,112.443634,34.614371,379
B017B01OXR,栾川县伊水湾大酒店,栾川乡伊水路2号,五星级酒店,洛阳市,480,4.9,"豪华型,休闲度假",111.633623,33.781557,379
B0FFFXJ19N,全季酒店(洛阳万达广场店),黄河路8号(七里河地铁站A口步行200米),经济型连锁酒店,洛阳市,260,4.8,"舒适型,复式LOFT",112.413284,34.659884,379
B0FFIQCK4W,维也纳智好酒店(洛阳开元大道店),开元大道20号开元大道与长夏门街交叉口交叉口东50米开元壹号对面,酒店,洛阳市,220,4.7,舒适型,112.49612,34.62115,379
B03830NQPA,三亚蜈支洲岛珊瑚酒店,海棠湾林旺镇蜈支洲岛,酒店,三亚市,1200,4.7,"豪华型,亲子时刻",109.761766,18.312333,899
B0FFLM2Y2F,北京舍得精品酒店(北京南站木樨园地铁站店),南三环中路67号,商务酒店,北京市,320,4.1,商务酒店,116.409058,39.858647,10
B0FFH9VRO7,北京天赐庭院精品酒店,中鲜鱼巷10号(北京站地铁站A西北口步行220米),酒店,北京市,220,2.8,经济型,116.423944,39.904959,10
B0JU4CGUDY,辰益精品酒店(北京西站店),太平桥西34号楼(六里桥东地铁站D西南口步行370米),酒店,北京市,220,4.4,经济型,116.314011,39.883666,10
B0LADH6YRG,鸿禧仙踪精品酒店,板厂胡同18号对面(南锣鼓巷地铁站E西北口步行440米),酒店,北京市,480,4.3,"住宿服务,宾馆酒店,宾馆酒店",116.406732,39.935009,10
B000A4A32D,北京金顺精品酒店,煤市街施家胡同32号,酒店,北京市,220,4.3,经济型,116.394994,39.893897,10
B0I17MRP06,悠悠精品酒店(北京回龙观龙泽地铁站店),回龙观龙泽苑综合楼北配楼(龙泽地铁站A北口步行340米),酒店,北京市,220,4.7,"住宿服务,住宿服务相关,住宿服务相关",116.318121,40.072035,10
B0FFIY1Q1W,北京庆缘精品酒店(回龙观龙泽地铁站店),回龙观新龙城小区6号楼西侧(龙泽地铁站A北口步行450米),快捷酒店,北京市,150,2.9,快捷酒店,116.319622,40.069992,10
B0FFHOD5XE,北京享缘精品酒店,金鱼池中街2号院11号楼11-47,三星级酒店,北京市,220,3.9,经济型,116.407879,39.891477,10
B000A43011,北京前门长得福精品酒店,珠宝市街31号(前门地铁站I西南口步行340米),酒店,北京市,220,4.0,旅馆,116.397569,39.896974,10
B0FFFV33EG,北京古城老院精品酒店,魏家胡同26号(张自忠路地铁站D西南口步行490米),酒店,北京市,1200,4.8,高档型,116.413805,39.931428,10
B0IDDSAD74,江南别院(锦绣龙城店),锦绣龙城c区餐饮东南方向30米,酒店,武汉市,0,4.7,湖北菜,114.391503,30.467155,27
B001B1EA7R,武汉洲际酒店,晴川大道666号,五星级酒店,武汉市,850,4.6,"豪华型,极致美景",114.245198,30.505259,27
B0J3XZ2HFR,桔子酒店(武汉武昌中南路店),武珞路449号,酒店,武汉市,320,4.9,舒适型,114.332331,30.534307,27
B0214019EF,八大关宾馆,山海关路19号,四星级酒店,青岛市,850,4.6,"旅馆,海滨风光",120.346871,36.050617,532
B0KU1APK6K,腾宇连锁精品酒店(五四广场店),延安三路71号,酒店,青岛市,220,,"住宿服务,宾馆酒店,宾馆酒店",120.382205,36.069155,532
B021413H9O,金釜快捷酒店(青岛五四广场店),芝泉路3号(湛山寺北门对面),酒店,青岛市,150,4.5,经济型,120.365313,36.065848,532
B0FFKJ8TYJ,青岛微笑如家连锁商务酒店,嘉禾路45号,酒店,青岛市,120,3.9,"经济型,低价实惠",120.352481,36.111402,532
B0JB3Y9SD0,青岛铭扬连锁酒店(栈桥火车站店),广州路47号(青岛站地铁站A口步行320米),酒店,青岛市,120,3.0,经济型,120.310702,36.063418,532
B021405VUA,水木58连锁宾馆(青岛温馨阁店),曹县路67号,酒店,青岛市,80,3.0,"经济型,低价实惠",120.353597,36.091182,532
B0FFFZTORK,青岛京苑连锁艺术酒店,聊城路108号甲(中山路地铁站B口步行430米),经济型连锁酒店,青岛市,150,4.9,经济型,120.322739,36.076162,532
B0FFJ45VJ4,都市118连锁酒店(青岛栈桥火车站地铁站店),湖南路40号(青岛站地铁站G口步行440米),经济型连锁酒店,青岛市,150,4.1,快捷酒店,120.319651,36.064446,532
B0FFFEN39O,尚客优快捷酒店(青岛李村步行街店),青岛向阳路1号(李村地铁站出入口步行470米),经济型连锁酒店,青岛市,150,4.3,经济型,120.424323,36.156055,532
B02140ZM2T,爱宾客连锁宾馆(台东店),浦口路48号(海泊桥海慈医疗地铁站A口步行470米),酒店,青岛市,120,3.3,经济型,120.356295,36.093635,532
B0KR7XLEJI,水木58连锁宾馆(青岛温馨阁店),曹县路67号,酒店,青岛市,80,3.1,旅馆,120.35359,36.091175,532
B0FFG4BGAX,如家酒店(武汉华中科技大学光谷步行街店),珞喻路726号世界城广场F1层(近光谷步行街),经济型连锁酒店,武汉市,180,4.7,经济型,114.405802,30.505943,27
B0HRUKE754,汉庭酒店(武汉江汉路步行街店),民主一街167号(江汉路地铁站G口步行420米),快捷酒店,武汉市,160,4.7,快捷酒店,114.287143,30.580262,27
B001B0IYBJ,汉庭酒店(武汉台北路万象城店),台北路216号(取水楼地铁站H口步行150米),经济型连锁酒店,武汉市,160,4.9,快捷酒店,114.27725,30.600319,27
B0L6ART8Q1,栖酒店(黄鹤楼长江大桥店),临江大道52号,酒店,武汉市,220,4.8,经济型,114.295945,30.551147,27
B0IDYAVYXI,宜庭酒店(武汉江汉路吉庆街店),吉庆街136号,酒店,武汉市,160,4.9,经济型,114.293022,30.586707,27
B0FFFT554Y,汉庭酒店(武汉汉口金融中心新华路酒店),新华路432号,经济型连锁酒店,武汉市,160,4.6,经济型,114.271748,30.603499,27
B0J3UH1Z9A,荷月枫泊酒店(武汉华师一附中光谷科技港店),东湖新技术开发区华师园路77号,酒店,武汉市,160,4.9,经济型,114.39778,30.455463,27
B0J6ADVGEC,武汉华中农业大学国际学术交流中心,狮子山街1号,酒店,武汉市,220,5.0,经济型,114.353892,30.475476,27
B001B0IHQE,如家酒店·neo(武汉循礼门地铁站江汉北路店),渣家左路296号,经济型连锁酒店,武汉市,160,4.7,快捷酒店,114.282489,30.589446,27
B0J17HFZD2,星空花园酒店(武汉同济医学院附属协和医院中山公园地铁站店),解放大道710号新崇光时尚广场A座1楼,酒店,武汉市,220,4.7,经济型,114.274174,30.581708,27
B0FFMGXU4I,上海前滩美居酒店,泳耀路480号,酒店,上海市,450,4.7,高档型,121.48129,31.159503,21
B00155Q3RL,宜必思酒店(上海徐家汇),番禺路858号,经济型连锁酒店,上海市,220,4.6,快捷酒店,121.428307,31.197515,21
B0FFKEOMSX,AA连锁酒店(上海顾村公园店),菊联路185号(近宝菊路距顾村公园地铁站900米),快捷酒店,上海市,120,3.5,快捷酒店,121.365307,31.347029,21
B0FFGTI4SO,纳也斯连锁酒店(上海总店),梅陇镇龙吴路3355号靠近金都路,酒店,上海市,150,4.0,"住宿服务,宾馆酒店,宾馆酒店",121.456198,31.094424,21
B0FFJIHB1U,迈典酒店(国家会展中心店),徐泾镇涞清路84号,酒店,上海市,220,4.3,经济型,121.297032,31.196091,21
B0FFGILGF6,艾享快捷酒店(上海丰庄路店),丰庄路405号(靠近汇丰佳苑),招待所,上海市,150,4.1,"住宿服务,旅馆招待所,旅馆招待所|住宿服务,宾馆酒店,宾馆酒店",121.36409,31.248201,21
B00155MWFO,吉泰连锁酒店(上海虹口足球场东宝兴路地铁站店),宝山路886号,经济型连锁酒店,上海市,150,4.2,经济型,121.479487,31.265446,21
B0FFKRAYGU,上海吉泰连锁酒店(南翔店),南翔镇宝翔路499弄,酒店,上海市,150,3.4,"住宿服务,住宿服务相关,住宿服务相关",121.320889,31.306659,21
B00157BOM5,莫泰168旅店(川沙路金汇广场店),川沙路4518号,经济型连锁酒店,上海市,160,4.5,经济型,121.695424,31.201061,21
B0FFKGX1GE,依歆连锁酒店(上海杨思地铁站店),上南路3300号,酒店,上海市,150,3.8,经济型,121.49834,31.158476,21
B0IKGUA3VC,莫柠酒店,振华路街道四流中路5-18号,酒店,青岛市,150,4.3,经济型,120.387243,36.168434,532
B0FFG70GDS,亿家连锁酒店(青岛台东啤酒街店),辽宁路80号(利津路地铁站A口步行240米),酒店,青岛市,120,4.0,"经济型,低价实惠",120.342924,36.082629,532
B0FFGO520U,易佰连锁酒店(青岛德国风情街店),馆陶路34号德国风情街西邻,酒店,青岛市,120,3.9,"经济型,低价实惠",120.322435,36.080882,532
B021413SX8,尚客优连锁酒店(青岛栈桥火车站店),嘉祥路66-68号(西镇地铁站B口步行200米),经济型连锁酒店,青岛市,120,3.7,"经济型,低价实惠",120.303765,36.062403,532
B0FFFRRBGP,青岛林达连锁酒店,重庆中路951号(遵义路地铁站B1口步行290米),酒店,青岛市,120,1.7,经济型,120.398687,36.211874,532
B0G30GH3F2,青岛骏怡连锁酒店(黄岛金沙滩薛家岛地铁站店),长江东路680号3楼(薛家岛地铁站C口步行30米),酒店,青岛市,150,4.5,经济型,120.220015,35.961358,532
B0FFF9MOGT,尚客优快捷酒店(绣城路店),绣城路438号,经济型连锁酒店,青岛市,150,,经济型,120.370671,36.300327,532
B0KUHOJ8C2,锦里·拾光度假公寓,文翁路与金盾路交叉口西南80米,招待所,成都市,320,,公寓式酒店,104.06005,30.65367,28
B025004RK1,厦门国际会议中心酒店,环岛东路1697号厦门国际会议中心,五星级酒店,厦门市,1200,4.8,"豪华型,亲子时刻",118.189013,24.470829,592
B0FFJTR3A1,厦门天元酒店(环岛路会展中心店),,酒店,厦门市,850,4.9,豪华型,118.192724,24.475774,592
B025001B1T,翔鹭国际大酒店,长浩路18号,五星级酒店,厦门市,480,4.5,"豪华型,亲子时刻",118.107713,24.521535,592
B025004MU8,源昌凯宾斯基大酒店,湖滨中路98号,五星级酒店,厦门市,1200,4.5,"五星级酒店,亲子时刻",118.100717,24.472668,592
B025000C44,厦门春光酒店(中山路轮渡码头店),海后路36-40号(轮渡码头的对面),酒店,厦门市,380,4.7,"高档型,购物便捷",118.074383,24.454906,592
B025001MYM,厦门喜来登酒店,嘉禾路386-1号,五星级酒店,厦门市,850,4.5,"五星级酒店,度假酒店风景宜人",118.128601,24.494984,592
B0FFF6XVG8,厦门万佳国际酒店,吕岭路966号(蔡塘地铁站4B口步行270米),五星级酒店,厦门市,850,4.8,豪华型,118.155365,24.485242,592
B02500VEJP,厦门朗豪酒店,仙岳路4668号,五星级酒店,厦门市,1200,4.8,"豪华型,购物便捷",118.178428,24.506035,592
B025004S2F,泰谷酒店,鹭江道2号厦门第一广场东座,五星级酒店,厦门市,480,4.6,"高档型,购物便捷",118.080187,24.449301,592
B0I1YU911X,汉庭酒店(厦门中山路第一码头海景店),鹭江道218-228号,快捷酒店,厦门市,220,4.8,快捷酒店,118.073336,24.459864,592
B0FFIZHPKZ,三亚大东海酒店,大东海旅游度假区榆海路1号,酒店,三亚市,850,4.5,豪华型,109.527229,18.222601,899
B03530RNJP,时光驿精品酒店(东山公园师大店),东山路47号,招待所,贵阳市,220,4.5,舒适型,106.728241,26.582651,851
B0KAC5V4Y8,盛昌客栈(苏州观前街平江文化历史街区店),临顿路曹胡徐巷16号(悬桥巷地铁站2号口步行300米),招待所,苏州市,120,4.5,经济型,120.62917,31.316438,512
B0FFIP7CEI,花居酒店(苏州工业园区娄葑地铁站店),苏州工业园区南摆宴街69号,酒店,苏州市,160,4.8,经济型,120.662382,31.286663,512
B0FFHYKTG8,周庄四月天家庭客栈,周庄镇全功路62、64号,招待所,苏州市,120,4.7,客栈,120.85453,31.11657,512
B02001HI2C,尚客优酒店(苏州吴江步行街店),松陵镇交通北路3388号,经济型连锁酒店,苏州市,150,4.7,经济型,120.651652,31.165326,512
B0FFM8N0QG,跃湖霆客栈(西洞庭山路分店),金庭镇庭山村4组,酒店,苏州市,180,4.4,民宿,120.326451,31.151491,512
B0FFJA5SDS,雅致·梦溪山庄(杭州西湖九溪十八涧店),九溪路24号,酒店,杭州市,1200,4.3,高档型,120.116753,30.192729,571
B0FFIKGF6U,杭州茶岚苑精品民宿,九溪十八涧九溪烟树乾龙路12号,酒店,杭州市,480,4.0,民宿,120.11799,30.212582,571
B0FFFAGWUM,林泉山庄,九溪路8号(九溪烟树九溪十八涧),三星级酒店,杭州市,380,4.2,"舒适型,休闲度假",120.118534,30.194198,571
B0HGT68LPX,应客精品酒店(杭州西湖中河北路地铁站店),"青云街50号(中河北路地铁站C出口旁,近环北丝绸服装城)",酒店,杭州市,220,4.7,经济型,120.171865,30.263904,571
B0FFFEHRS8,汉汀精品酒店(四季青店),杭海路213号杭州市白蚁防治研究所综合大楼,商务酒店,杭州市,220,4.4,商务酒店,120.202376,30.252073,571
B023B14FQE,和丽精品酒店,范家路219号,四星级酒店,杭州市,380,4.3,经济型,120.199117,30.290386,571
B0FFHU10CJ,典家精品酒店(杭州河坊街店),中河中路21号,酒店,杭州市,220,4.4,经济型,120.171915,30.239502,571
B0FFHKLTCC,群东精品酒店(杭州火车东站店),新风路明桂北苑1幢底商3号,酒店,杭州市,150,4.4,经济型,120.202319,30.295831,571
B0HAXMN923,香美桐精品酒店(杭州文新地铁站店),文一西路309号(文新地铁站C口步行410米),酒店,杭州市,220,4.0,经济型,120.100491,30.28633,571
B0FFJHS14R,杭州观海精品酒店,我家味道餐厅东面,酒店,杭州市,320,4.6,舒适型,120.370992,30.270188,571
B0FFGG21A0,灿天精品酒店(杭州火车东站店),新风路明桂北苑9幢(火车站附近),酒店,杭州市,150,4.4,经济型,120.203581,30.294948,571
B0FFFG0B7W,吉泰精品酒店(杭州火车东站店),艮山西路220号,经济型连锁酒店,杭州市,220,4.7,舒适型,120.193079,30.276415,571
B0FFIHDYN8,杭州致恒精品酒店(新镇路地铁站店),义蓬街道横一路159号(新镇路地铁站A口步行70米),酒店,杭州市,150,4.2,经济型,120.484872,30.258011,571
B0I0ULCFNQ,杭州西湖逸居公寓(思澄堂分店),岳王路1号岳王路-8号楼岳王路1号东方金座,酒店,杭州市,150,4.6,经济型,120.16987,30.252764,571
B000A88INT,世家精品酒店,农展馆南里12号(近农展馆南路),四星级酒店,北京市,480,4.8,舒适型,116.463643,39.934899,10
B0JBMRXLOL,旭日精品酒店(亦庄天华西路店),亦庄天华西路店一里四区10号楼,酒店,北京市,160,4.6,经济型,116.492991,39.79744,10
B0FFL3GD33,北京龙泽精品酒店,科创十一街4号院,酒店,北京市,220,4.3,经济型,116.571493,39.792487,10
B0FFKZDQHU,星辉海边民宿,杨梅坑86号101,招待所,深圳市,180,4.0,民宿,114.569249,22.544971,755
B0KAFAHHGF,深圳海边星月湾民宿,大鹏新区大鹏街道较场尾较三西五巷五号东,招待所,深圳市,380,4.4,民宿,114.510025,22.588175,755
B02F38MTLN,7天酒店(深圳地王大厦红桂路店),宝安南路2078号,经济型连锁酒店,深圳市,150,4.0,"经济型,7天特惠",114.109889,22.550512,755
B0IA9AM7DC,柏曼酒店(观山湖世纪城店),合肥路70号24栋C3-106,商务酒店,贵阳市,220,3.9,商务酒店,106.641154,26.597232,851
B03530RDXW,7天连锁酒店(贵阳白云白金大道店),刚玉街54号,经济型连锁酒店,贵阳市,120,4.5,"经济型,7天特惠",106.656274,26.688063,851
B0FFIVOKGN,7天优品酒店(贵阳北站店),北大资源梦想城小区7-A04栋,经济型连锁酒店,贵阳市,150,4.5,"经济型,7天特惠",106.666762,26.624004,851
B0FFI92ABB,恒8连锁酒店(贵阳经济技术开发区店),经济技术开发区翁岩小区B栋,酒店,贵阳市,120,3.7,经济型,106.709856,26.452396,851
B0FFF5JF08,7天连锁酒店(息烽文化路店),文化北路34号农业银行左侧,经济型连锁酒店,贵阳市,120,,经济型,106.73553,27.09254,851
B0J24HWMK3,泊庭酒店(精彩城海纳广场店),贵安新区党武镇思雅路7号群升精彩城A区5号栋1单元1层4号,快捷酒店,贵阳市,150,,快捷酒店,106.628823,26.397149,851
B0FFF6YYYU,贵阳众鑫快捷酒店,新添寨新创路35-36号,快捷酒店,贵阳市,120,3.6,快捷酒店,106.772202,26.630447,851
B03530P0S5,凯旋龙连锁酒店(贵阳广播电视台店),箭道街78号经协大厦7-10楼,三星级酒店,贵阳市,160,4.1,快捷酒店,106.713321,26.567352,851
B0FFHX93JP,恒8连锁酒店(贵阳黔灵山公园店),花香村浣纱路139号,酒店,贵阳市,150,4.1,经济型,106.697939,26.576534,851
B0FFLHNWCP,恒8连锁酒店(贵阳缤纷广场店),黄河路224号缤纷广场对面,酒店,贵阳市,120,4.1,经济型,106.700558,26.516514,851
B0GKJPVUQA,厦门鼓浪屿转角遇到爱民宿,龙头路476号龙头路小吃街,酒店,厦门市,280,4.5,民宿,118.068478,24.444509,592
B0JBTR7NXK,厦门青石民宿(环岛南路曾厝垵店),曾厝垵村曾厝垵社466号,酒店,厦门市,180,4.8,客栈,118.125852,24.428549,592
B0FFKA3ZLB,厦门光之殿堂民宿,曾厝垵475号,酒店,厦门市,180,4.2,客栈,118.125418,24.428902,592
B0J34A2V4P,鼓浪屿Tiamo临海套房民宿(三丘田码头店),鼓浪屿街道鼓新路45号,酒店,厦门市,380,4.7,民宿,118.067896,24.448161,592
B0L6CCFO47,航宿民宿(厦门高崎机场店),围里840号零食大大二楼,招待所,厦门市,150,4.3,民宿,118.144016,24.530251,592
B03530OT9X,红枫湖会议中心,望城坡湖滨路1号,三星级酒店,贵阳市,380,4.1,度假酒店,106.442534,26.546296,851
B0FFF3Z4OC,水晶主题酒店(北京潘家园地铁站店),武圣路武圣东里54号楼1层,酒店,北京市,320,4.1,"情侣酒店,浪漫约会",116.467939,39.876942,10
B0FFKQ1E1X,北京时代主题宾馆,赵公口居民宅区东1门旁,快捷酒店,北京市,150,4.4,快捷酒店,116.414048,39.855665,10
B0JRPCPJ6W,北京什刹海皮影文化主题酒店,松树街24号,酒店,北京市,420,4.7,舒适型,116.382448,39.938765,10
B000A85QCR,心动主题酒店(北京三里屯国展店),新源街45-1号,三星级酒店,北京市,380,4.4,主题酒店,116.455014,39.950177,10
B0FFF3JUCG,国汉主题酒店(北京东直门店),东直门外大街胡家园小区21号楼,三星级酒店,北京市,220,3.9,主题酒店,116.445101,39.944804,10
B0FFFAH7RF,北京麦8主题酒店(农业展览馆店),麦子店正街5号楼,酒店,北京市,220,4.1,"主题酒店,有无障碍设施",116.46883,39.943933,10
B0FFHSBHVD,桃丝主题酒店,安苑北里14号,酒店,北京市,220,4.7,主题酒店,116.408024,39.985271,10
B000A8VTBO,乐酷电竞主题酒店(北京旧宫店),小红门路57号,酒店,北京市,220,4.1,电竞酒店,116.455423,39.81128,10
B0FFHC96Z4,梦游世界主题酒店(北京定慧寺店),八里庄北里21号楼(慈寿寺地铁站I西南口步行280米),酒店,北京市,220,3.7,主题酒店,116.290274,39.931884,10
B000A9S752,乐酷假日快捷酒店(北京王四营店),王四营观音景园东区104号楼,经济型连锁酒店,北京市,150,4.1,经济型,116.52683,39.886333,10
B0FFGLH1LI,汉庭酒店(北京天安门广场店),杨梅竹斜街118号,经济型连锁酒店,北京市,320,4.8,经济型,116.390651,39.895122,10
B0KUOZPOTI,北京天安门广场瑞贝庭公寓酒店,珠市口东大街346号,酒店,北京市,480,4.1,高档型,116.402992,39.889817,10
B0FFFFZ40I,霄云酒店,霄云路35号,经济型连锁酒店,北京市,220,4.3,"经济型,有无障碍设施",116.461818,39.956763,10
B000ABBX3R,如家酒店(北京潘家园店),华威南路弘善家园304号,经济型连锁酒店,北京市,220,4.7,快捷酒店,116.452186,39.871213,10
B000A84GEY,桔子酒店(北京潘家园劲松地铁站店),农光东里34号楼天客隆商务大厦A座4-5层,经济型连锁酒店,北京市,380,4.7,舒适型,116.468002,39.884027,10
B000A80VVY,格林豪泰酒店(北京天坛光明桥肿瘤医院店),潘家园劲松七区725号,经济型连锁酒店,北京市,220,4.7,经济型,116.447275,39.878995,10
B0FFG7VBM3,7天连锁酒店(北京五棵松301解放军总医院店),靛厂路50号,经济型连锁酒店,北京市,220,4.5,"经济型,7天特惠",116.277723,39.889828,10
B0JDP5LLYU,汉庭酒店(北京燕莎使馆区麦子店街店),枣营北里34号,酒店,北京市,220,4.6,经济型,116.469047,39.94643,10
B0FFGB53OF,7天优品酒店(北京鼓楼后海店),宝钞胡同22号,经济型连锁酒店,北京市,220,4.1,"经济型,7天特惠",116.400225,39.945916,10
B0I6OC9E6I,汉庭酒店(北京西三旗东升科技园店),宝盛里37号,经济型连锁酒店,北京市,220,4.5,经济型,116.367426,40.03265,10
B0J2YDQL6P,宜必思酒店(北京天安门广场店),大栅栏街25号(大栅栏商业街北侧),经济型连锁酒店,北京市,320,4.8,舒适型,116.395728,39.896108,10
B000A8W7MF,鸿炜亿家连锁酒店(王府井店),灯市口西街36号,三星级酒店,北京市,220,3.6,经济型,116.407825,39.918194,10
B0K1GGX862,成都锦里风尚民宿(锦里古街店),高升桥北街一号(高华横街)33号,酒店,成都市,220,4.8,民宿,104.039844,30.637709,28
B0J6ZBD1QC,华西锦里武侯祠之家公寓(浆洗街分店),浆洗街16号华西国际001室,酒店,成都市,150,4.4,民宿,104.059056,30.643577,28
B0K1SD60Y7,豆居民宿(成都武候祠大街锦里古街店),武侯祠大街113号五楼,酒店,成都市,220,4.6,民宿,104.052164,30.645904,28
B0FFHRBSFX,记忆酒店(成都东郊记忆龙湖滨江天街店),杉板桥路164号(杉板桥地铁站C口旁),四星级酒店,成都市,380,4.5,舒适型,104.1188,30.663533,28
B0FFKV6PTN,北京森娣特色民宿,鼓楼东大街67号,招待所,北京市,350,,民宿,116.405607,39.941143,10
B0IAM7OPQZ,秀泽居特色民宿,琉璃庙镇安洲坝村44号,酒店,北京市,450,,民宿,116.652963,40.64249,10
B0J6S73ZXF,亲然的乡村美宿特色民宿(京加路4号分店),京加路亲然亲子花园·见山温泉度假Villa(怀柔河防口长城店)长城观景露台,酒店,北京市,850,4.9,民宿,116.67448,40.432654,10
B0I6RMT1BI,北京筑梦恬家特色民宿,黄坎村307号,酒店,北京市,450,5.0,民宿,116.468284,40.361037,10
B0G0SD05U5,北京御香居特色民宿,沙峪村354号,招待所,北京市,380,4.7,民宿,116.477879,40.412397,10
B0JUBZ5E7Q,时光且慢特色民宿(四宝路分店),珍珠泉乡庙梁村146号,酒店,北京市,380,4.6,旅馆,116.455859,40.56892,10
B0JU6NR52N,亭院儿特色民宿(大赴路分店),大赴路大赴任庄村,酒店,北京市,380,4.7,民宿,116.43958,40.171422,10
B0JA7R14TF,合居山舍特色民宿(京加路分店),怀北镇河防口村424号,酒店,北京市,380,,民宿,116.672626,40.433724,10
B0IAO4XE9A,给你家的感觉特色民宿(龙德行路分店),龙德行路雁栖湖路,酒店,北京市,380,4.4,民宿,116.698327,40.394744,10
B0IBHRFMHD,静山居士特色民宿,怀北镇椴树岭八亩地村,招待所,北京市,480,4.7,民宿,116.668971,40.519679,10
B0JB3GDUC4,鼓浪屿鼓疗度假酒店(菽庄花园观海园沙滩店),田尾路18号,酒店,厦门市,850,4.9,高档型,118.0708,24.440432,592
B0JGGSNYMF,厦门海屿阳光民宿(环岛路黄厝海滨浴场店),塔头社447号,酒店,厦门市,180,4.7,民宿,118.14433,24.435884,592
B0JAUSG7U3,厦门YOLO有乐民宿(环岛南路曾厝垵店),曾厝埯社247号,招待所,厦门市,220,4.8,民宿,118.126471,24.427174,592
B0FFKNAAFK,鼓浪屿此刻民宿,鼓浪屿内厝澳路242号,招待所,厦门市,320,,客栈,118.063242,24.447808,592
